index,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
1286,2287,"Wheat,white,flour",43,361,5,42,3,6,1.7,1.92,173,0.88,45,132,205,998,0.88,0.145,0.633,5.5,0.1,0.093,0.307,0.738,0.255,0.178,27,,27,,,,1802,90,,0,1075,12,0,917,8.86,,,193.8,7.362,19.351,13.74,,61,.25 cup,,,0
1287,2288,"Wheat, parboiled, grain",39,353,10,38,4,10,1.8,6.33,306,0.57,47,273,560,603,1.33,0.08,0.586,,0,0.17,0.717,0.523,1.7,0.133,16,,16,,,,1544,77,,0,919,16,0,1242,7.27,,,151.1,7.07,22.155,6.546,,63,.25 cup,,,0
1288,2289,"Breadfruit  seeds, raw",35,207,7,50,3,5,1.3,1.25,202,0.99,43,149,205,897,1,0.118,0.765,,0.2,0.09,0.34,0.6,0.21,0.09,26,,26,,,,1674,84,,0,999,11,0,848,13.12,,,,8.007,28.654,9.056,,60,.25 cup,,,0
1289,2290,"Cassava, white, grated, fermented, dewatered, Fried",77,363,2,1,5,16,2.2,10.48,20,1.92,16,46,341,1540,0.25,0.062,0.111,0.4,57.9,0.06,0.213,1.43,0.395,0.465,31,,31,,,,2764,138,,200,1407,302,0,721,5.25,,,14.6,,,,,6.2,1 tsp,,,0
1290,2291,"Cassava, white, fermented,Sundried,milled into Flour",84,338,3,4,1,7,1.4,,,0.48,,,,339,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,1.15,0.837,1.74,6,240,1 serving,539,"1 package,  yields",0
1291,2292,"Cassava, white, fermented,Sundried,milled into Flour, Cooked into Paste",85,100,3,5,1,6,0.6,,,0.7,,,,364,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.62,2.46,0.32,9,240,1 serving,539,"1 package,  yields",0
1292,2293,Pupuru flour 100%,84,367,4,4,1,7,2.3,,,0.87,,,,361,,,,,,,,,,,,,,,,,1250,,,,750,,,,,,,,1.33,1.32,0.523,11,240,1 serving,539,"1 package,  yields",0
1293,2294,"Cocoyam,white,fresh,peeled,raw",81,129,5,1,1,11,,,,0.92,,,,343,,,,,4.2,,,,,,,,,,,,2625,131,0,750,1200,,,,,,,,0.3,0.404,0.198,6,243,1 serving,539,"1 package,  yields",0
1294,2295,"Cocoyam, white, peeled, boiled",71,132,7,2,3,18,4.6,,,1.37,,,,672,,,,,,,,,,,,,,,,,183,,,,110,,,,,,,,0.601,0.747,0.446,3,128,"1 serving, 1/2 cup",,,0
1295,2296,"Cocoyam, yellow, Peeled, raw",85,93,4,1,2,8,,,,,,,,707,,,,,,,,,,,,,,,,,567,,,,340,,,,,,,,0.48,0.567,0.098,6,127,1 serving,312,"1 package,  yields",0
1296,2297,"Plantain, ripe, peeled, Raw",87,137,2,1,2,7,,,,,,,,732,,,,,,,,,,,,,,,,,433,,,,260,,,,,,,,0.342,0.546,0.303,4,125,1 serving,298,"1 package,  yields",0
1297,2298,"Plantain, ripe, peeled,  Boiled",81,81,2,7,2,8,,,,,,,,788,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.61,1.64,2.05,7,126,1 serving,305,"1 package,  yields",0
1298,2299,"Plantain, ripe, peeled, roasted",65,204,9,2,3,21,3,,,1.59,,,,729,,,,,,,,,,,,,,,,,150,,,,90,,,,,,,,0.676,0.892,0.439,3,135,1 serving,326,"1 package,  yields",0
1299,2300,"Plantain, ripe, fried in palm oil",86,292,4,1,2,8,,,,,,,,555,,,,,,,,,,,,,,,,,1367,,,,820,,,,,,,,0.231,0.176,0.237,5,136,1 serving,298,"1 package,  yields",0
1300,2301,"Plantain,unripe,peeled,raw",90,202,3,1,1,6,,,,,,,,192,,,,,,,,,,,,,,,,,1283,,,,770,,,,,,,,0.121,0.168,0.107,4,240,1 serving,454,"1 package,  yields",0
1301,2302,"oPlantain, green, boiled",89,142,6,1,1,3,1.5,,,,,,,376,,,,,,,,,,,,,,,,,650,33,,,390,,,,,,,,0.221,0.223,0.112,3,292,1 serving,292,"1 package,  yields",0
1302,2303,"Plantain,unripe,flour",89,312,3,1,1,7,0.9,1.27,12,0.39,9,44,110,284,0.45,0.053,0.079,2.2,0.3,0.027,0.086,0.82,0.145,0.063,10,,10,,,0.14,401,20,0,89,196,0,485,63,0.13,,,,0.304,0.336,0.312,3,210,1 cup,526,1 can,0
1303,2304,"Potato, Irish,peeled, raw",88,80,3,1,1,6,1.2,1.25,18,0.51,10,48,174,326,0.56,0.026,0.067,3,3.6,0.015,0.016,0.978,,0.126,9,0,9,9,11.4,0.17,2290,115,0,528,1110,0,624,119,0.45,0,1,6,0.407,0.296,0.342,7,250,1 cup,528,1 can,0
1304,2305,"Potato. Irish,peeled, boiled",71,82,7,13,3,7,0.5,0.42,184,0.21,9,157,30,828,0.98,0.018,0.01,3.2,0.4,0.006,0.114,0.024,0.125,0.017,4,0,4,4,,0.14,316,80,77,,,,,,,,,,6.01,3.823,2.599,29,63,.25 cup,,,0
1305,2306,"Potato, sweet, peeled, white, raw",88,112,1,2,2,7,1.8,4.91,26,0.73,18,34,320,437,0.2,0.082,0.127,1.4,2,0.024,0.061,3.917,0.076,0.173,13,0,13,13,13.7,0,617,31,0,0,370,0,12717,176,2.4,0,0,13.9,0.218,0.298,0.673,2,132,"1 serving, 1/2 cup",,,0
1306,2307,"Potato, sweet,peeled, yellow, raw",80,121,2,1,7,10,2.3,7.69,15,0.55,,,292,369,,,,,1.8,,,,,,,,,,,,385,,,,,,,,,,,,0,,,0,130,"1 serving, 1/2 cup",,,0
1307,2308,"Potato,Sweet, peeled,yellow,boiled",86,118,2,1,2,10,0.4,0.39,11,0.2,2,23,272,357,0.13,0.034,0.055,6.3,0,0.005,0.022,0.637,0.04,0.012,4,0,4,4,8.5,0.05,432,25,4,94,205,0,0,7,0.08,0,0,0.7,0.5,0.4,0.4,6,124,.5 cup,,,0
1308,2309,"Potato, Sweet, deep yellow, Peeled, raw",83,113,2,1,2,13,1.2,8.11,13,1.11,14,29,229,22,0.25,0.159,,5.1,12.9,0.039,0.063,1.032,,0.086,0,0,0,0,12.8,0,392,20,0,0,235,0,10920,90,0.34,0,0,3.2,0.155,0.179,0.189,0,121,"1 serving, 1/2 cup",303,"1 can, 10.7 oz",0
1309,2310,"Potato, Sweet, deep yellow, Peeled, boiled",6,113,9,12,14,60,3.2,9.23,116,7.4,32,212,367,5053,0.96,0.149,0.202,9.3,1.9,0.236,0.473,2.261,1.014,0.282,69,43,26,99,47.3,0.33,1,0,0,0,1,0,0,10,0.38,0,0,0.3,5.866,5.488,0.499,12,6.7,1 serving,454,1 package,0
1310,2311,"Potato, Sweet,Yellow, flour",5,375,10,9,15,61,4.3,23.9,141,6.27,41,239,450,5203,0.76,0.146,0.154,18,0.9,0.187,0.514,1.075,1.218,0.138,34,20,15,48,47.8,0.62,8,2,2,0,0,0,0,2,0.01,0,0,0.4,4.88,3.659,0.938,11,6.7,1 serving,454,"1 package,  (16 oz)",0
1311,2312,"Yam,white,fresh,peeled,raw",5,140,12,15,11,58,3.8,7.6,115,9.57,30,203,306,4090,1.13,0.169,0.186,19.4,0.9,0.13,0.264,1.181,0.63,0.205,45,15,30,56,23.9,0.37,63,18,17,0,3,0,0,6,0.74,0,0,2,4.931,5.25,4.478,24,6.7,1 serving,454,"1 package,  (16 oz)",0
1312,2313,"Yam, peeled, boiled",2,120,15,36,10,37,2,5.4,467,0.94,32,415,254,2590,1.49,0.064,0.056,9.3,0,0.156,0.054,2.07,1.044,0.134,4,0,4,4,,0.38,213,54,52,0,23,0,0,0,1.84,,,6.2,13.18,13.669,8.61,56,,,,,0
1313,2314,"Yam , fried",94,277,1,1,1,4,0.7,2.55,9,0.5,12,16,564,25,0.15,0.087,,0.2,30,0.01,0.09,0.6,,0.14,11,0,11,11,6.1,0,458,23,0,17,257,19,0,341,0.36,0,0,6.7,0.08,0.411,0.074,0,15,1 tbsp,245,1 cup,0
1314,2315,"Yam, roasted",94,188,1,0,1,5,1.9,2.55,5,0.4,12,14,564,25,0.15,0.087,,0.2,68,0.03,0.03,0.7,,0.14,12,0,12,12,4.8,0,584,29,0,11,333,25,0,358,0.34,0,0,7.1,0.013,0.068,0.012,0,15,1 tbsp,245,1 cup,0
1315,2316,"Yam,peeled, boiled,  pounded",96,109,2,1,1,0,0,0.09,30,0.21,1,30,86,318,0.1,0.051,,0.7,0,0,0.03,1.37,,0.01,4,0,4,4,9.2,0.1,4,1,1,0,0,0,0,0,0.15,0,0,0.2,0.133,0.108,0.245,0,244,1 cup,30.5,1 fl oz,0
1316,2317,"Yam, Sundried, milled, powder, cooked into bpaste",91,89,1,0,1,7,0.6,3.97,8,0.54,7,14,112,33,0.12,0.083,0.058,2.5,6.3,0.019,0.031,0.505,,0.042,0,0,0,0,6.3,0,192,10,0,0,115,0,5345,44,0.17,0,0,1.5,0.076,0.088,0.093,0,248,"1 serving, 1 cup",31,1 fl oz,0
1317,2318,"Water Yam, peeled, raw",85,122,3,1,1,10,1.9,3.19,12,0.73,15,47,71,10,0.64,0.146,,3.6,0.6,0.04,0.025,0.462,,0.02,1,0,1,1,13.2,0,12,3,3,0,1,0,0,0,0.09,0,0,0.2,0.524,0.372,0.142,0,259,1 cup,32.4,1 fl oz,0
1318,2319,"Water Yam, peeled, boiled",94,128,1,1,1,3,0.2,0.27,6,0.66,4,17,22,173,0.16,0.064,0.051,4.8,0,0.055,0.045,0.54,0.074,0.02,8,6,2,12,5.5,0.02,201,11,1,0,119,0,0,4,0.03,0,0,0,0.262,0.418,0.264,5,248,"1 serving, 1 cup",31,1 fl oz,0
1319,2320,Yellow Yam,91,128,1,0,1,6,1.1,2.15,12,0.33,13,23,217,194,0.2,0.121,0.125,2,0.4,0.055,0.046,0.77,0.173,0.084,6,0,6,6,4.5,0,860,43,0,157,437,1,6924,23,0.72,0,0,2.1,0.074,0.102,0.202,0,253,1 cup,,,0
1320,2321,"Aeriel yam,raw",90,137,1,4,0,5,0.2,1.72,19,0.21,2,20,41,20,0.24,0.051,,0.6,0.4,0.02,0.04,0.3,,0.01,8,2,5,9,5.8,0.02,24,7,7,0,1,0,0,0,0.37,0,0,0.8,1.005,0.704,1.739,1,244,1 cup,305,"1 can,  (10.75 oz)",0
1321,2322,"Trifoliate yam,fresh, raw",6,103,9,3,6,76,7.6,10,172,2.38,62,279,1248,2400,0.91,0.25,,12.3,16,0.11,0.22,4.27,,0.16,61,4,57,64,56.3,0,60,3,0,7,32,0,2,59,0.54,0,0,13.9,0.613,1.185,1.025,12,39,"1 serving, 1/3 cup",,,0
1322,2323,"African Yam Bean, Raw(all colours)",96,285,2,1,0,1,0,0.13,4,0.21,1,30,86,30,0.1,0.051,,0,0,0,0.03,1.37,,0.01,0,0,0,0,3.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.274,0.126,0,240,1 cup,,,0
1323,2324,"African Yam Bean, Roasted",79,373,0,0,2,19,0,10.03,107,5.3,13,60,800,980,0.19,0.2,,0.5,13,0.07,0.13,0.7,,0,8,0,8,8,2.7,0,79,5,1,1,43,3,0,48,0.08,0,0,1,0,0,0,0,17,1 tbsp,275,1 cup,0
1324,2325,"Bean, small white, mature seeds, raw",68,349,3,0,9,20,2.4,13.33,20,0.8,12,52,370,1338,0.16,0.13,,1.1,16,0.09,0.07,1.6,,0.16,9,0,9,9,13.7,0,680,34,0,13,402,0,12819,1,1.92,0,0,5.2,0.045,0.038,0.154,0,6,1 packet,273,1 cup,0
1325,2326,"Beans, small, red, mature seeds, raw",83,340,5,2,1,9,0.4,1.42,11,0.61,4,44,153,35,0.9,0.1,,5.1,2.3,0.02,0.07,1.37,,0.04,18,2,16,19,4.3,0.1,2496,138,15,536,1195,8,139,116,0.3,0,0,6.2,0.597,0.895,0.418,7,241,1 cup,,,0
1326,2327,"Bean, whole, boiled, with salt",87,148,1,1,2,8,1.8,5.5,27,0.78,18,34,319,30,0.2,0.081,0.137,1.1,2,0.024,0.061,3.917,,0.173,13,0,13,13,13.7,0,650,33,0,0,390,0,12665,190,2.4,0,0,13.9,0.17,0.377,0.508,2,128,"1 serving, 1/2 cup",257,1 cup,0
1327,2328,"Bean, whole, boiled, with oil",88,167,4,2,0,6,0.3,0.01,6,0.7,2,30,81,18,1,0.1,,0.6,0,0.03,0.04,0.66,,0.01,25,0,25,25,6.3,0.1,0,0,0,0,0,0,0,1,0.06,0,0,0,1.003,1.068,0.095,3,236,1 cup,,,0
1328,2329,"Beans, soaked in water, dehulled, ground, mixed with salt and pepper,fried with Palm oil",83,275,4,2,1,10,0.2,0.84,13,0.97,2,50,140,25,1.1,0.1,,2.2,3,0.04,0.11,1.13,,0.06,5,0,5,5,9.7,0.26,1967,98,0,438,961,0,722,47,0.22,0,0,3.5,1.621,0.394,0.068,6,251,1 cup,,,0
1329,2330,"Beans, soaked in water, dehulled, ground, mixed with salt and pepper,fried with Vegetable oil",80,220,5,5,1,9,0.6,1.68,20,0.88,2,50,140,435,1.1,0.1,,7.6,0,0.04,0.09,0.1,,0.06,67,10,56,74,18,0.26,820,84,51,49,365,1,14,386,0.41,0,0,102.8,2.324,1.556,0.246,21,240,1 cup,,,0
1330,2331,"Beans,soaked,dehulled,blended to  Paste with added salt,Steamed into mould (White variety)",2,124,17,14,2,65,0.2,14.47,187,1.03,56,166,309,1067,0.09,0,,27.6,1.1,0.1,0.43,2.46,,0.1,21,0,21,21,114.5,0.3,500,25,0,70,264,1,19,272,0.72,0,0,66.9,3.433,5.365,4.485,13,2.6,1 tsp,3.6,1 cube,0
1331,2332,"Beans,soaked,dehulled,blended to  Paste with added salt,Steamed into mould (Red variety)",7,129,10,18,5,60,3,1.99,21,3.93,25,115,177,1727,0.61,0.122,0.644,19.6,0.6,0.479,0.258,5.139,0.448,0.037,111,,,,5.3,,,,0,,,,,,2.49,,,9,8.158,6.189,2.191,,82,"1 package,  without flavor packet",5.6,1 packet,0
1332,2333,"Beans,soaked,dehulled,blended to  Paste with added salt, pepper and Vegetable oil,Steamed into mould",7,108,10,18,6,60,2.9,1.96,22,4.21,25,115,183,1923,0.59,0.128,0.625,24.7,0,0.433,0.254,5.536,0.434,0.039,118,,,,5.6,,,,,,,,0,,2.41,,,,8.095,6.138,2.201,,81,"1 package,  without flavor packet",6,1 packet,0
1333,2334,"Beans,soaked,dehulled,blended to  Paste with added salt, pepper and Palm oil,Steamed into mould",98,104,1,0,1,0,0,0.15,4,0.14,1,11,30,409,0.02,0.019,0.011,2.2,0,0.007,0.021,0.558,0.12,0.014,1,,1,,,0.2,,,,,,,,,,,,0,0,0,0,0,227,"1 serving, 1 cup 8 oz",,,0
1334,2335,"Lima Bean, large, mature seeds, raw",90,384,1,1,2,6,0.7,0.52,6,0.13,3,10,22,587,0.15,0.019,0.027,2.2,0,0.007,0.022,0.172,0.086,0.014,4,,4,,,0.09,,,,,,,,,,,,,0.4,0.432,0.046,2,57,"1 serving, 1/4 cup 2 oz",,,0
1335,2336,"Pigeon Pea, mature seeds, raw",88,341,2,1,2,7,1,0.89,12,0.69,5,25,350,334,0.2,,,,0.3,,,,,,,,,,,,346,,,,,,,,,,,,0.4,0.6,0.3,10,126,".5 cup, condensed",,,0
1336,2337,"Pigeon pea, boiled(without salt)",87,112,1,2,1,10,0.8,1.61,81,0,,,484,331,,,,,0,,,,,,,,,,,,161,,,,,,,,,,,,0.403,0.403,0.806,4,124,"1 serving, 1/2 cup",,,0
1337,2338,Pigeon Pea Flour,86,362,1,2,2,9,1,1.79,71,0.3,13,56,596,327,0.07,,,,0.1,,,,,,,,,,,,0,,,,,,,,,,,,0.33,0.33,0.97,0,124,".5 cup, condensed",,,0
1338,2339,"Soybean,Whole,Dried, Raw",87,428,3,1,2,8,0.6,0.6,13,0.4,6,69,299,317,0.2,,,,0.6,,,,,,,,,,,,407,,,,,,,,,,,,0.3,0.4,0.2,7,126,".5 cup, condensed",,,0
1339,2340,"Soya bean, boiled (without salt)",83,178,2,0,2,12,2.4,3.17,32,0.86,,,659,325,,,,,0,,,,,,,,,,,,794,,,,,,,,,,,,0,0,0,0,120,"1 serving, 1/2 cup",,,0
1340,2341,"Soybean,milled,raw",82,443,2,1,2,14,0.8,8.06,0,0,,,565,331,,,,,4.8,,,,,,,,,,,,323,,,,,,,,,,,,0.403,0,0.403,0,124,"1 serving, 1/2 cup",,,0
1341,2342,"Soybean, soaked,  dehulling, dried, milled into flour",79,460,3,1,1,16,2.4,3.97,16,0.57,,,683,325,,,,,,,,,,,,,,,,,1984,,,,,,,,,,,,0,0,0.397,0,126,"1 serving, 1/2 cup",,,0
1342,2343,"African oil bean seed, dehulled, raw",85,617,2,1,3,10,2.3,7.69,15,0.55,,,308,362,,,,,1.8,,,,,,,,,,,,769,,,,,,,,,,,,0,,,0,130,"1 serving, 1/2 cup",,,0
1343,2344,"Achi, Undehulled Brachystegia eurycoma seed",81,401,2,2,5,10,2.4,8,16,0.58,,,320,376,,,,,2.9,,,,,,,,,,,,400,,,,,,,,,,,,0,,,0,130,"1 serving, 1/2 cup",,,0
1344,2345,"Achi,dehulled,dried,milled",98,410,2,0,1,0,,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,59,.25 cup,,,0
1345,2346,"Bambara Groundnut, white, Dried, Raw",90,381,2,2,1,5,0,1.69,0,0,,,,458,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.847,,,8,59,.25 cup,,,0
1346,2347,"Bambara groundnuts, white, boiled(without salt)",88,141,0,2,3,7,0,3.39,,,,,,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,59,.25 cup,,,0
1347,2348,"Bambara Groundnut, Flour",89,368,1,3,1,6,,0.94,12,0.12,3,15,55,424,0.09,0.018,0.023,0.4,,0.01,0.047,0.297,0.17,0.02,,,,,,0,,,,,,,,,0.08,,,0.2,0.603,0.862,0.361,6,56,.25 cup,226,1 cup,0
1348,2349,"Beniseed , whole, dried,Raw",65,597,16,9,4,6,0,,55,1.16,17,132,329,1334,2.46,0.07,0.04,21.3,0,0.36,0.248,2.266,1.57,0.26,9,0,9,9,,1.68,68,3,0,,,,,,,0.9,36,,3.17,4.14,0.81,37,28.35,1 oz,23,"1 slice,  (5-7/8"" x 3-1/2"" x 1/16"")",0
1349,2350,"Beniseed , whole,roasted",57,631,14,23,3,4,0.9,0,27,1.73,19,135,244,881,2.21,0.103,0.155,17.4,0.6,0.246,0.173,2.975,0.297,0.23,5,0,5,5,67.1,1.16,10,3,3,0,0,0,0,0,0.19,0.9,36,1.3,8.438,10.105,2.08,62,56,2 oz,,,0
1350,2351,"Bitter cola, Raw",61,204,14,19,3,2,0,,8,0.76,13,103,253,1240,1.72,0.05,0.032,20.9,0,0.554,0.192,3.254,0.49,0.35,3,0,3,3,,0.87,0,0,0,,,,,,,0.9,36,,6.28,8.98,2.36,59,23,"1 slice,  (4"" dia x 1/8"" thick)",6,"1 slice,  (2-3/4"" dia x 1/16"")",0
1351,2352,"Cashew , nuts,  raw",61,595,15,17,4,3,0,2.35,12,1.15,15,130,283,1297,2.47,0.08,0.041,14.1,0,0.38,0.213,3.11,0.69,0.2,5,0,5,5,,2.67,0,0,0,0,0,0,0,0,,0.3,13,1.6,6.08,8,1.58,46,23,1 slice,28.35,1 oz,0
1352,2353,"Cashew , nuts, dry roasted,without salt",47,615,15,35,2,1,0,1.29,6,6.4,8,22,38,680,1.3,0.04,0.01,15.5,0,0.07,0.13,1.2,0.6,0.04,5,0,5,5,72.8,1,0,0,0,0,0,0,0,0,0.13,1.3,52,0,13.4,15.9,3.46,120,100,4 slices,,,0
1353,2354,"Coconut , Immature, Kernel, Fresh",54,161,14,26,2,3,1,1.33,41,1.15,26,169,270,756,2.07,0.1,0.171,11.3,3.2,0.193,0.233,5.616,0.891,0.378,17,0,17,17,46.4,0.86,256,15,2,0,148,2,0,108,0.38,0,0,70.2,10.256,13.138,2.328,93,91,1 sausage,,,0
1354,2355,"Coconut ,Mature, Kernel, Fresh",55,385,11,26,3,4,0,2.05,21,1.29,13,154,351,1013,1.93,0.053,0.04,11.6,15.2,0.03,0.065,2.321,0.385,0.157,3,0,3,3,29.7,1.19,90,19,17,6,11,11,11,0,0.56,0.7,28,2.4,10.487,12.198,1.182,57,30,1 slice,28,1 serving,0
1355,2356,"Coconut ,Mature, Kernel, Dry",52,606,15,25,3,5,0,4.42,85,1.21,17,163,315,960,2.3,0.052,0.018,24.6,0.8,0.217,0.185,2.521,0.415,0.297,6,0,6,6,65.6,1.82,84,25,25,0,0,0,0,0,0,0.8,32,0.3,9.301,10.526,1.12,60,100,3.527 oz,,,0
1356,2357,Coconut milk,61,219,15,20,4,1,0,0,11,0.77,14,139,281,907,2.03,0.08,0.036,12.7,0,0.523,0.157,3.9,0.72,0.27,5,0,5,5,54.4,0.93,0,0,0,0,0,0,0,0,0.26,1.4,56,0.3,6.839,9.732,2.107,59,28,"1 slice,  medium (4-1/2"" dia x 1/8"" thick) (1 oz)",23,"1 slice,  (4"" dia x 1/8"" thick)",0
1357,2358,Coconut water,65,21,11,16,3,5,0.5,2.9,123,3,16,114,135,1071,1.3,0.072,0.051,15.4,13.3,0.049,0.095,2.607,0.466,0.243,9,0,9,9,54,0.23,32,9,9,0,0,0,0,0,0.45,0.6,26,0.3,4.355,6.836,3.854,75,28,".99 oz,  1 serving",28,1 serving,0
1358,2359,"Dika nut, Kernel, undehulled, Raw",51,712,14,29,3,3,0,0,28,0.53,21,208,348,846,3.25,0.104,0.014,39.7,0,0.459,0.307,4.795,0.666,0.327,3,0,3,3,94,0.73,6,2,2,0,0,0,0,0,0.26,1.1,44,3.4,9.998,14.692,2.632,74,85,"1 link, cooked",,,0
1359,2360,"Dikanut, dehulled, raw",51,688,15,29,3,3,0,0,9,11.2,11,168,199,977,2.81,0.24,0.155,58,0,0.249,1.525,8.368,3.38,0.33,44,0,44,44,255.9,20.09,14051,4220,4220,0,0,0,0,0,0.35,1.2,48,1.6,9.307,12.731,3.193,180,28.35,1 oz,18,"1 slice,  (2-1/2"" dia x 1/4"" thick)",0
1360,2361,"Groundnut, Raw, Dried",51,586,14,28,4,3,0,2.98,48,1.03,16,134,281,1112,2.1,0.08,0.04,17,0,0.25,0.23,3.3,0.06,0.13,5,0,5,5,,2.05,0,0,0,0,0,0,0,0,0.27,0.3,11,0,9.93,13.34,2.83,63,70,1 link,,,0
1361,2362,"Groundnut  ,Roasted",53,633,14,29,3,2,0,1.51,58,1.08,13,178,206,1082,2.25,0.07,0.03,15.7,0,0.25,0.16,2.9,0.76,0.13,3,0,3,3,63.1,1.73,19,6,6,0,0,0,0,0,0.24,0.3,12,1.6,10.47,13.64,3.02,68,100,2.33 links,,,0
1362,2363,"Kolanut  , Fresh, Raw",57,147,18,18,3,4,0.3,0.47,16,0.87,12,89,106,722,1.15,0.04,0.012,10.8,0,0.009,0.114,2.748,0.43,0.15,3,0,3,3,,0.13,99,30,30,0,0,0,0,0,,,,,3.23,4.8,2.35,56,56,"1 serving,  (1 serving)",,,0
1363,2364,Palm kernel seed,32,608,24,38,4,2,0,0,8,1.59,18,150,398,1235,3.41,0.08,0.04,21.1,0,0.63,0.3,5.131,1.12,0.53,2,0,2,2,96.7,2,0,0,0,0,0,0,0,0,0.22,1.5,61,1.6,14.38,18.4,3.46,88,28.35,1 oz,60,"1 link,  (4"" long)",0
1364,2365,Tiger nut (Raw),69,482,23,6,3,0,0,,11,2.04,11,73,101,953,4.09,0.06,0.031,17.2,0,0,0.11,1.76,0.19,0.12,8,0,8,8,,1.27,0,0,0,,,,,,,,,,2.6,2.68,0.32,47,28,"1 slice,  (1 oz) (4"" x 4"" x 3/32"" thick)",57,2 slices,0
1365,2366,Tiger nut flour,58,404,12,23,3,4,0.3,0.9,7,0.16,15,119,210,786,2.53,0.069,0.039,18.4,1.4,0.134,0.134,3.384,0.494,0.236,11,0,11,11,65,0.9,110,33,33,0,0,0,0,0,0.26,0,0,1.2,8.806,11.132,2.972,60,38,1 slice,,,0
1366,2367,"Indian Almond, raw",70,446,20,2,4,4,0,4.3,10,1.13,36,289,329,1438,0.7,0.17,,,0,,,,,,4,0,4,4,,,0,0,0,0,0,0,0,0,,,,,0.394,0.564,0.218,53,52,"1 serving,  (4 slices)",,,0
1367,2368,"Paw paw,unripe,peeled",53,287,14,28,3,2,0,0.3,67,1.24,21,248,152,1036,2.04,0.3,,,0,,,,,,,,,,,,0,,,,,,,,,,,,11.16,13.19,2.79,67,9,1 link,57,1 serving,0
1368,2369,Honey,48,334,31,12,6,4,0,0,26,2.7,41,,449,1858,4.3,0.2,,,0,,,,,,4,0,4,4,,,49,15,15,0,0,0,0,0,,,,,3.52,4.65,3.32,123,30,1 serving,,,0
1369,2370,"Sugar, Granulated",76,400,8,3,2,12,0.6,0,10,2.2,16,74,243,796,1.2,0.134,,24.6,1.9,0.13,0.08,1.55,0.165,0.1,6,0,6,6,59,0.28,0,0,0,0,0,0,0,0,0.09,0.1,3,0,0.85,1.026,0.329,21,85,3 oz,453.6,"1 lb,  16 oz",0
1370,2371,"Cow skin, thick, boiled, no salt",56,225,13,25,4,3,0,0,0,0.64,14,109,564,1036,2.12,0.046,,25,43,0.264,0.179,3.175,,0.283,4,0,4,4,61.2,0.61,0,0,0,0,0,0,0,0,0.24,0.6,23,0,8.873,12.34,2.666,76,56,"2 oz,  1 NLEA serving",,,0
1371,2372,"Cow,  Heart, raw",52,111,13,27,4,5,0,0,0,0.64,14,151,409,1411,1.59,0.051,,22.9,0,0.317,0.176,3.53,,0.218,3,0,3,3,68.5,0.45,0,0,0,0,0,0,0,0,0.42,0.6,26,0,9.987,13.505,2.019,71,56,"2 oz,  1 NLEA serving",,,0
1372,2373,"Cow,  Kidney, raw",66,99,15,14,4,1,0,1.26,39,1.4,18,109,461,1032,2.2,0.1,,27,38.5,0.18,0.21,3.45,,0.283,4,0,4,4,64.3,0.61,0,0,0,0,0,0,0,0,0.24,0.6,24,0,4.514,7.02,1.47,75,56,"2 oz,  (1 serving)",,,0
1373,2374,"Cow,  liver, raw",54,130,14,32,1,0,0,0,11,0.74,16,150,231,60,2.05,0.081,0.049,19.2,0,0.054,0.192,5.43,0.958,0.307,9,0,9,9,,0.98,0,0,0,0,0,0,0,0,,,,,14.94,13,1.614,79,84,"1 serving,  2.96 oz",,,0
1374,2375,"Cow,  lungs, raw",54,87,12,25,3,6,2.5,1.65,22,8.85,12,230,170,700,2.3,0.24,0.155,58,3.5,0.272,1.03,4.3,2.95,0.19,30,0,30,30,,13.46,13636,4091,4091,0,0,0,0,0,,,,,9.925,12.286,2.427,118,55,.25 cup,,,0
